"- Regular inter-agency meetings are being held in Bamako to update all clusters on the situation and planned operations in the north.  ","Logistics and Telecommunications"
"- The ETC continues to support the humanitarian community through the installation and programming of radios and technical advice. Further requests are being received from NGOs for more support.","Logistics and Telecommunications"
"- WFP is leading ETC activities in Mali with responsibility for coordination, implementation and overall operation support for common ICT services.  ","Logistics and Telecommunications"
"- The security situation in Bamako is calm, however the situation in the north remains tense, particularly in Gao and Kidal.  ","Logistics and Telecommunications"
"- Presidential elections took place on 28/07/13 without incident.","Logistics and Telecommunications"
"- Data connectivity is now being provided to the humanitarian community in Timbuktu.  ","Logistics and Telecommunications"
"- Security telecommunications services are also being provided.  ","Logistics and Telecommunications"
"- The ETC continues to support the humanitarian community through the installation and programming of radios.  ","Logistics and Telecommunications"
"- To date, 577 handheld and 60 vehicle radios have been reprogrammed.  ","Logistics and Telecommunications"
"- HF radios have been reprogrammed in Bamako due to conflicting call signs with a field office in Côte d’Ivoire.  ","Logistics and Telecommunications"
"- A daily radio check is conducted at 20:30.  ","Logistics and Telecommunications"
"- An assessment mission was conducted in Gao and identified the UN common area as a suitable location for eventual ETC deployment.","Logistics and Telecommunications"
"- WFP is leading ETC activities in Mali with responsibility for coordination, implementation and overall operation support for common ICT services.  ","Logistics and Telecommunications"
"- The security situation in Bamako is calm, however the situation in the north remains tense, particularly in Gao and Kidal.","Logistics and Telecommunications"
"- Ozdzan Hadziemin has replaced Nyanaprakash Muniandy as ETC Coordinator in Mali.  ","Logistics and Telecommunications"
"- A mission was deployed to Gao on 17/09/13 to install data connectivity. Once complete, wireless services will be shared with the humanitarian community.  ","Logistics and Telecommunications"
"- Data and security telecommunications services are being provided to the humanitarian community in Timbuktu.  ","Logistics and Telecommunications"
"- The ETC continues to support the humanitarian community through the installation and programming of radios.  ","Logistics and Telecommunications"
"- To date, 577 handheld and 60 vehicle radios have been reprogrammed.  ","Logistics and Telecommunications"
"- A daily radio check is conducted at 20:00.  ","Logistics and Telecommunications"
"- Two BUCs have arrived in Bamako from emergency.lu. These will be tested before deployment.","Logistics and Telecommunications"
